batting_team,bowling_team,city,current_score,balls_bowled,balls_left,wickets_left,crr,runs_in_remaining_ball
Lancashire Thunder,Western Storm,Bristol,65,66,54,7,5.91,57
Lancashire Thunder,Western Storm,Bristol,65,67,53,7,5.82,57
Lancashire Thunder,Western Storm,Bristol,66,68,52,7,5.82,56
Lancashire Thunder,Western Storm,Bristol,66,69,51,7,5.74,56
Lancashire Thunder,Western Storm,Bristol,66,70,50,7,5.66,56
Lancashire Thunder,Western Storm,Bristol,67,71,49,7,5.66,55
Lancashire Thunder,Western Storm,Bristol,68,72,48,7,5.67,54
Lancashire Thunder,Western Storm,Bristol,68,73,47,7,5.59,54
Lancashire Thunder,Western Storm,Bristol,69,73,47,7,5.67,53
Lancashire Thunder,Western Storm,Bristol,69,74,46,7,5.59,53
Lancashire Thunder,Western Storm,Bristol,69,75,45,7,5.52,53
Lancashire Thunder,Western Storm,Bristol,69,76,44,7,5.45,53
Lancashire Thunder,Western Storm,Bristol,69,77,43,7,5.38,53
Lancashire Thunder,Western Storm,Bristol,70,78,42,7,5.38,52
Lancashire Thunder,Western Storm,Bristol,71,79,41,7,5.39,51
Lancashire Thunder,Western Storm,Bristol,71,80,40,7,5.32,51
Lancashire Thunder,Western Storm,Bristol,71,81,39,7,5.26,51
Lancashire Thunder,Western Storm,Bristol,71,82,38,7,5.2,51
Lancashire Thunder,Western Storm,Bristol,72,83,37,7,5.2,50
Lancashire Thunder,Western Storm,Bristol,76,84,36,7,5.43,46
Lancashire Thunder,Western Storm,Bristol,80,85,35,7,5.65,42
Lancashire Thunder,Western Storm,Bristol,82,86,34,7,5.72,40
Lancashire Thunder,Western Storm,Bristol,82,87,33,7,5.66,40
Lancashire Thunder,Western Storm,Bristol,86,88,32,7,5.86,36
Lancashire Thunder,Western Storm,Bristol,90,89,31,7,6.07,32
Lancashire Thunder,Western Storm,Bristol,90,90,30,7,6.0,32
Lancashire Thunder,Western Storm,Bristol,90,91,29,7,5.93,32
Lancashire Thunder,Western Storm,Bristol,94,92,28,7,6.13,28
Lancashire Thunder,Western Storm,Bristol,94,93,27,7,6.06,28
Lancashire Thunder,Western Storm,Bristol,94,94,26,7,6.0,28
Lancashire Thunder,Western Storm,Bristol,94,95,25,7,5.94,28
Lancashire Thunder,Western Storm,Bristol,94,96,24,7,5.88,28
Lancashire Thunder,Western Storm,Bristol,96,97,23,7,5.94,26
Lancashire Thunder,Western Storm,Bristol,97,98,22,7,5.94,25
Lancashire Thunder,Western Storm,Bristol,98,99,21,7,5.94,24
Lancashire Thunder,Western Storm,Bristol,99,100,20,7,5.94,23
Lancashire Thunder,Western Storm,Bristol,99,101,19,7,5.88,23
Lancashire Thunder,Western Storm,Bristol,100,102,18,7,5.88,22
Lancashire Thunder,Western Storm,Bristol,101,103,17,7,5.88,21
Lancashire Thunder,Western Storm,Bristol,102,104,16,7,5.88,20
Lancashire Thunder,Western Storm,Bristol,106,105,15,7,6.06,16
Lancashire Thunder,Western Storm,Bristol,107,106,14,7,6.06,15
Lancashire Thunder,Western Storm,Bristol,107,107,13,7,6.0,15
Lancashire Thunder,Western Storm,Bristol,107,108,12,7,5.94,15
Lancashire Thunder,Western Storm,Bristol,108,109,11,7,5.94,14
Lancashire Thunder,Western Storm,Bristol,109,110,10,7,5.95,13
Lancashire Thunder,Western Storm,Bristol,110,111,9,7,5.95,12
Lancashire Thunder,Western Storm,Bristol,110,112,8,6,5.89,12
Lancashire Thunder,Western Storm,Bristol,111,113,7,6,5.89,11
Lancashire Thunder,Western Storm,Bristol,112,114,6,6,5.89,10
Lancashire Thunder,Western Storm,Bristol,113,115,5,6,5.9,9
Lancashire Thunder,Western Storm,Bristol,114,115,5,6,5.95,8
Lancashire Thunder,Western Storm,Bristol,115,116,4,6,5.95,7
Lancashire Thunder,Western Storm,Bristol,115,117,3,6,5.9,7
Lancashire Thunder,Western Storm,Bristol,116,118,2,6,5.9,6
Lancashire Thunder,Western Storm,Bristol,122,119,1,6,6.15,0
Surrey Stars,Western Storm,Brighton,0,1,119,10,0.0,100
Surrey Stars,Western Storm,Brighton,0,2,118,10,0.0,100
Surrey Stars,Western Storm,Brighton,0,3,117,10,0.0,100
Surrey Stars,Western Storm,Brighton,0,4,116,10,0.0,100
Surrey Stars,Western Storm,Brighton,0,5,115,10,0.0,100
Surrey Stars,Western Storm,Brighton,2,6,114,10,2.0,98
Surrey Stars,Western Storm,Brighton,2,7,113,10,1.71,98
Surrey Stars,Western Storm,Brighton,2,8,112,10,1.5,98
Surrey Stars,Western Storm,Brighton,2,9,111,10,1.33,98
Surrey Stars,Western Storm,Brighton,2,10,110,10,1.2,98
Surrey Stars,Western Storm,Brighton,6,11,109,10,3.27,94
Surrey Stars,Western Storm,Brighton,10,12,108,10,5.0,90
Surrey Stars,Western Storm,Brighton,10,13,107,10,4.62,90
Surrey Stars,Western Storm,Brighton,10,14,106,10,4.29,90
Surrey Stars,Western Storm,Brighton,10,15,105,10,4.0,90
Surrey Stars,Western Storm,Brighton,10,16,104,10,3.75,90
Surrey Stars,Western Storm,Brighton,10,17,103,10,3.53,90
Surrey Stars,Western Storm,Brighton,10,18,102,10,3.33,90
Surrey Stars,Western Storm,Brighton,11,19,101,10,3.47,89
Surrey Stars,Western Storm,Brighton,11,20,100,10,3.3,89
Surrey Stars,Western Storm,Brighton,11,21,99,10,3.14,89
Surrey Stars,Western Storm,Brighton,11,22,98,10,3.0,89
Surrey Stars,Western Storm,Brighton,12,23,97,10,3.13,88
Surrey Stars,Western Storm,Brighton,12,24,96,10,3.0,88
Surrey Stars,Western Storm,Brighton,12,25,95,9,2.88,88
Surrey Stars,Western Storm,Brighton,13,26,94,9,3.0,87
Surrey Stars,Western Storm,Brighton,14,27,93,9,3.11,86
Surrey Stars,Western Storm,Brighton,14,28,92,9,3.0,86
Surrey Stars,Western Storm,Brighton,15,29,91,9,3.1,85
Surrey Stars,Western Storm,Brighton,15,30,90,9,3.0,85
Surrey Stars,Western Storm,Brighton,16,31,89,9,3.1,84
Surrey Stars,Western Storm,Brighton,17,32,88,9,3.19,83
Surrey Stars,Western Storm,Brighton,17,33,87,9,3.09,83
Surrey Stars,Western Storm,Brighton,17,34,86,9,3.0,83
Surrey Stars,Western Storm,Brighton,18,35,85,9,3.09,82
Surrey Stars,Western Storm,Brighton,18,36,84,8,3.0,82
Surrey Stars,Western Storm,Brighton,18,37,83,8,2.92,82
Surrey Stars,Western Storm,Brighton,18,38,82,8,2.84,82
Surrey Stars,Western Storm,Brighton,22,37,83,8,3.57,78
Surrey Stars,Western Storm,Brighton,24,38,82,8,3.79,76
Surrey Stars,Western Storm,Brighton,24,39,81,8,3.69,76
Surrey Stars,Western Storm,Brighton,25,40,80,8,3.75,75
Surrey Stars,Western Storm,Brighton,26,41,79,8,3.8,74
Surrey Stars,Western Storm,Brighton,27,42,78,8,3.86,73
Surrey Stars,Western Storm,Brighton,27,43,77,8,3.77,73
Surrey Stars,Western Storm,Brighton,31,43,77,8,4.33,69
Surrey Stars,Western Storm,Brighton,31,44,76,8,4.23,69
Surrey Stars,Western Storm,Brighton,32,45,75,8,4.27,68
Surrey Stars,Western Storm,Brighton,32,46,74,8,4.17,68
Surrey Stars,Western Storm,Brighton,33,47,73,8,4.21,67
Surrey Stars,Western Storm,Brighton,33,48,72,8,4.12,67
Surrey Stars,Western Storm,Brighton,34,49,71,8,4.16,66
Surrey Stars,Western Storm,Brighton,35,50,70,8,4.2,65
Surrey Stars,Western Storm,Brighton,36,51,69,8,4.24,64
Surrey Stars,Western Storm,Brighton,37,52,68,8,4.27,63
Surrey Stars,Western Storm,Brighton,37,53,67,8,4.19,63
Surrey Stars,Western Storm,Brighton,38,54,66,8,4.22,62
Surrey Stars,Western Storm,Brighton,39,55,65,8,4.25,61
Surrey Stars,Western Storm,Brighton,40,56,64,8,4.29,60
Surrey Stars,Western Storm,Brighton,41,57,63,8,4.32,59
Surrey Stars,Western Storm,Brighton,42,58,62,8,4.34,58
Surrey Stars,Western Storm,Brighton,42,59,61,7,4.27,58
Surrey Stars,Western Storm,Brighton,46,60,60,7,4.6,54
Surrey Stars,Western Storm,Brighton,47,61,59,7,4.62,53
Surrey Stars,Western Storm,Brighton,47,62,58,7,4.55,53
Surrey Stars,Western Storm,Brighton,47,63,57,7,4.48,53
Surrey Stars,Western Storm,Brighton,47,64,56,7,4.41,53
Surrey Stars,Western Storm,Brighton,48,65,55,7,4.43,52
Surrey Stars,Western Storm,Brighton,50,66,54,7,4.55,50
Surrey Stars,Western Storm,Brighton,51,67,53,7,4.57,49
Surrey Stars,Western Storm,Brighton,52,68,52,7,4.59,48
Surrey Stars,Western Storm,Brighton,53,69,51,7,4.61,47
Surrey Stars,Western Storm,Brighton,53,70,50,7,4.54,47
Surrey Stars,Western Storm,Brighton,54,71,49,7,4.56,46
Surrey Stars,Western Storm,Brighton,55,72,48,7,4.58,45
Surrey Stars,Western Storm,Brighton,55,73,47,7,4.52,45
Surrey Stars,Western Storm,Brighton,55,74,46,7,4.46,45
Surrey Stars,Western Storm,Brighton,59,75,45,7,4.72,41
Surrey Stars,Western Storm,Brighton,60,76,44,7,4.74,40
Surrey Stars,Western Storm,Brighton,60,77,43,7,4.68,40
Surrey Stars,Western Storm,Brighton,61,78,42,7,4.69,39
Surrey Stars,Western Storm,Brighton,62,79,41,7,4.71,38
Surrey Stars,Western Storm,Brighton,63,80,40,7,4.72,37
Surrey Stars,Western Storm,Brighton,63,81,39,6,4.67,37
Surrey Stars,Western Storm,Brighton,64,82,38,6,4.68,36
Surrey Stars,Western Storm,Brighton,64,83,37,6,4.63,36
Surrey Stars,Western Storm,Brighton,64,84,36,6,4.57,36
Surrey Stars,Western Storm,Brighton,64,85,35,6,4.52,36
Surrey Stars,Western Storm,Brighton,65,86,34,6,4.53,35
Surrey Stars,Western Storm,Brighton,66,87,33,6,4.55,34
Surrey Stars,Western Storm,Brighton,66,88,32,6,4.5,34
Surrey Stars,Western Storm,Brighton,66,89,31,6,4.45,34
Surrey Stars,Western Storm,Brighton,67,90,30,6,4.47,33
Surrey Stars,Western Storm,Brighton,67,91,29,6,4.42,33
Surrey Stars,Western Storm,Brighton,68,92,28,6,4.43,32
Surrey Stars,Western Storm,Brighton,69,93,27,6,4.45,31
Surrey Stars,Western Storm,Brighton,70,94,26,6,4.47,30
Surrey Stars,Western Storm,Brighton,70,95,25,6,4.42,30
Surrey Stars,Western Storm,Brighton,70,96,24,6,4.38,30
Surrey Stars,Western Storm,Brighton,74,97,23,6,4.58,26
Surrey Stars,Western Storm,Brighton,75,98,22,6,4.59,25
Surrey Stars,Western Storm,Brighton,76,99,21,6,4.61,24
Surrey Stars,Western Storm,Brighton,77,100,20,6,4.62,23
Surrey Stars,Western Storm,Brighton,78,101,19,6,4.63,22
Surrey Stars,Western Storm,Brighton,79,102,18,6,4.65,21
Surrey Stars,Western Storm,Brighton,80,103,17,6,4.66,20
Surrey Stars,Western Storm,Brighton,81,103,17,6,4.72,19
Surrey Stars,Western Storm,Brighton,83,104,16,6,4.79,17
Surrey Stars,Western Storm,Brighton,85,105,15,6,4.86,15
Surrey Stars,Western Storm,Brighton,86,106,14,6,4.87,14
Surrey Stars,Western Storm,Brighton,87,107,13,6,4.88,13
Surrey Stars,Western Storm,Brighton,87,108,12,6,4.83,13
Surrey Stars,Western Storm,Brighton,88,109,11,6,4.84,12
Surrey Stars,Western Storm,Brighton,89,110,10,6,4.85,11
Surrey Stars,Western Storm,Brighton,90,111,9,6,4.86,10
Surrey Stars,Western Storm,Brighton,92,112,8,6,4.93,8
Surrey Stars,Western Storm,Brighton,93,113,7,6,4.94,7
Surrey Stars,Western Storm,Brighton,94,114,6,6,4.95,6
Surrey Stars,Western Storm,Brighton,95,115,5,6,4.96,5
Surrey Stars,Western Storm,Brighton,95,116,4,5,4.91,5
Surrey Stars,Western Storm,Brighton,99,117,3,5,5.08,1
Surrey Stars,Western Storm,Brighton,100,118,2,5,5.08,0
Surrey Stars,Western Storm,Brighton,100,119,1,4,5.04,0
Southern Vipers,Western Storm,Brighton,1,1,119,10,6.0,144
Southern Vipers,Western Storm,Brighton,1,2,118,10,3.0,144
Southern Vipers,Western Storm,Brighton,5,3,117,10,10.0,140
Southern Vipers,Western Storm,Brighton,5,4,116,10,7.5,140
Southern Vipers,Western Storm,Brighton,5,5,115,10,6.0,140
Southern Vipers,Western Storm,Brighton,5,6,114,10,5.0,140
Southern Vipers,Western Storm,Brighton,6,7,113,10,5.14,139
Southern Vipers,Western Storm,Brighton,7,8,112,10,5.25,138
Southern Vipers,Western Storm,Brighton,8,9,111,10,5.33,137
Southern Vipers,Western Storm,Brighton,9,10,110,10,5.4,136
Southern Vipers,Western Storm,Brighton,10,11,109,10,5.45,135
Southern Vipers,Western Storm,Brighton,10,12,108,10,5.0,135
Southern Vipers,Western Storm,Brighton,10,13,107,10,4.62,135
Southern Vipers,Western Storm,Brighton,11,14,106,10,4.71,134
Southern Vipers,Western Storm,Brighton,15,15,105,10,6.0,130
Southern Vipers,Western Storm,Brighton,15,16,104,10,5.62,130
Southern Vipers,Western Storm,Brighton,19,17,103,10,6.71,126
Southern Vipers,Western Storm,Brighton,19,18,102,10,6.33,126
Southern Vipers,Western Storm,Brighton,19,19,101,10,6.0,126
Southern Vipers,Western Storm,Brighton,19,20,100,10,5.7,126
Southern Vipers,Western Storm,Brighton,20,21,99,10,5.71,125
Southern Vipers,Western Storm,Brighton,20,22,98,10,5.45,125
Southern Vipers,Western Storm,Brighton,21,23,97,10,5.48,124
Southern Vipers,Western Storm,Brighton,21,24,96,10,5.25,124
Southern Vipers,Western Storm,Brighton,25,25,95,10,6.0,120
Southern Vipers,Western Storm,Brighton,26,26,94,10,6.0,119
Southern Vipers,Western Storm,Brighton,27,27,93,10,6.0,118
Southern Vipers,Western Storm,Brighton,27,28,92,10,5.79,118
Southern Vipers,Western Storm,Brighton,31,29,91,10,6.41,114
Southern Vipers,Western Storm,Brighton,31,30,90,10,6.2,114
Southern Vipers,Western Storm,Brighton,33,31,89,10,6.39,112
Southern Vipers,Western Storm,Brighton,37,32,88,10,6.94,108
Southern Vipers,Western Storm,Brighton,38,33,87,10,6.91,107
Southern Vipers,Western Storm,Brighton,38,34,86,10,6.71,107
Southern Vipers,Western Storm,Brighton,38,35,85,10,6.51,107
Southern Vipers,Western Storm,Brighton,38,36,84,10,6.33,107
Southern Vipers,Western Storm,Brighton,38,37,83,10,6.16,107
Southern Vipers,Western Storm,Brighton,38,37,83,10,6.16,107
Southern Vipers,Western Storm,Brighton,38,38,82,10,6.0,107
Southern Vipers,Western Storm,Brighton,39,39,81,10,6.0,106
Southern Vipers,Western Storm,Brighton,40,40,80,10,6.0,105
Southern Vipers,Western Storm,Brighton,41,41,79,10,6.0,104
Southern Vipers,Western Storm,Brighton,42,42,78,10,6.0,103
Southern Vipers,Western Storm,Brighton,46,43,77,10,6.42,99
Southern Vipers,Western Storm,Brighton,47,44,76,10,6.41,98
Southern Vipers,Western Storm,Brighton,47,45,75,10,6.27,98
Southern Vipers,Western Storm,Brighton,47,46,74,10,6.13,98
Southern Vipers,Western Storm,Brighton,47,47,73,9,6.0,98
Southern Vipers,Western Storm,Brighton,48,48,72,9,6.0,97
Southern Vipers,Western Storm,Brighton,49,49,71,9,6.0,96
Southern Vipers,Western Storm,Brighton,49,49,71,9,6.0,96
Southern Vipers,Western Storm,Brighton,50,50,70,9,6.0,95
Southern Vipers,Western Storm,Brighton,52,51,69,9,6.12,93
Southern Vipers,Western Storm,Brighton,52,52,68,9,6.0,93
Southern Vipers,Western Storm,Brighton,58,53,67,9,6.57,87
Southern Vipers,Western Storm,Brighton,58,54,66,9,6.44,87
Southern Vipers,Western Storm,Brighton,58,55,65,8,6.33,87
Southern Vipers,Western Storm,Brighton,62,56,64,8,6.64,83
Southern Vipers,Western Storm,Brighton,62,57,63,8,6.53,83
Southern Vipers,Western Storm,Brighton,63,58,62,8,6.52,82
Southern Vipers,Western Storm,Brighton,63,59,61,7,6.41,82
Southern Vipers,Western Storm,Brighton,64,60,60,7,6.4,81
Southern Vipers,Western Storm,Brighton,65,61,59,7,6.39,80
Southern Vipers,Western Storm,Brighton,65,62,58,7,6.29,80
Southern Vipers,Western Storm,Brighton,66,63,57,7,6.29,79
Southern Vipers,Western Storm,Brighton,66,64,56,7,6.19,79
Southern Vipers,Western Storm,Brighton,67,65,55,7,6.18,78
Southern Vipers,Western Storm,Brighton,73,66,54,7,6.64,72
Southern Vipers,Western Storm,Brighton,73,67,53,7,6.54,72
Southern Vipers,Western Storm,Brighton,75,68,52,7,6.62,70
Southern Vipers,Western Storm,Brighton,79,69,51,7,6.87,66
Southern Vipers,Western Storm,Brighton,80,70,50,7,6.86,65
Southern Vipers,Western Storm,Brighton,81,71,49,7,6.85,64
Southern Vipers,Western Storm,Brighton,82,72,48,7,6.83,63
Southern Vipers,Western Storm,Brighton,83,73,47,7,6.82,62
Southern Vipers,Western Storm,Brighton,83,74,46,7,6.73,62
Southern Vipers,Western Storm,Brighton,84,75,45,7,6.72,61
Southern Vipers,Western Storm,Brighton,84,76,44,7,6.63,61
Southern Vipers,Western Storm,Brighton,88,77,43,7,6.86,57
Southern Vipers,Western Storm,Brighton,89,78,42,7,6.85,56
Southern Vipers,Western Storm,Brighton,90,79,41,7,6.84,55
Southern Vipers,Western Storm,Brighton,90,79,41,7,6.84,55
Southern Vipers,Western Storm,Brighton,94,80,40,7,7.05,51
Southern Vipers,Western Storm,Brighton,95,81,39,7,7.04,50
Southern Vipers,Western Storm,Brighton,96,82,38,7,7.02,49
Southern Vipers,Western Storm,Brighton,97,83,37,7,7.01,48
Southern Vipers,Western Storm,Brighton,98,84,36,7,7.0,47
Southern Vipers,Western Storm,Brighton,98,85,35,7,6.92,47
Southern Vipers,Western Storm,Brighton,99,86,34,7,6.91,46
Southern Vipers,Western Storm,Brighton,99,87,33,7,6.83,46
Southern Vipers,Western Storm,Brighton,100,88,32,7,6.82,45
Southern Vipers,Western Storm,Brighton,100,89,31,6,6.74,45
Southern Vipers,Western Storm,Brighton,101,90,30,6,6.73,44
Southern Vipers,Western Storm,Brighton,102,91,29,6,6.73,43
Southern Vipers,Western Storm,Brighton,103,92,28,6,6.72,42
Southern Vipers,Western Storm,Brighton,104,93,27,6,6.71,41
Southern Vipers,Western Storm,Brighton,104,94,26,6,6.64,41
Southern Vipers,Western Storm,Brighton,107,95,25,6,6.76,38
Southern Vipers,Western Storm,Brighton,108,96,24,6,6.75,37
Southern Vipers,Western Storm,Brighton,108,97,23,6,6.68,37
Southern Vipers,Western Storm,Brighton,108,98,22,6,6.61,37
Southern Vipers,Western Storm,Brighton,109,99,21,6,6.61,36
Southern Vipers,Western Storm,Brighton,110,100,20,6,6.6,35
Southern Vipers,Western Storm,Brighton,114,101,19,6,6.77,31
Southern Vipers,Western Storm,Brighton,115,102,18,6,6.76,30
Southern Vipers,Western Storm,Brighton,116,103,17,6,6.76,29
Southern Vipers,Western Storm,Brighton,117,104,16,6,6.75,28
Southern Vipers,Western Storm,Brighton,117,105,15,5,6.69,28
Southern Vipers,Western Storm,Brighton,121,106,14,5,6.85,24
Southern Vipers,Western Storm,Brighton,121,107,13,5,6.79,24
Southern Vipers,Western Storm,Brighton,121,108,12,5,6.72,24
Southern Vipers,Western Storm,Brighton,122,109,11,5,6.72,23
Southern Vipers,Western Storm,Brighton,122,110,10,5,6.65,23
Southern Vipers,Western Storm,Brighton,123,111,9,5,6.65,22
Southern Vipers,Western Storm,Brighton,127,112,8,5,6.8,18
Southern Vipers,Western Storm,Brighton,128,113,7,5,6.8,17
Southern Vipers,Western Storm,Brighton,128,114,6,5,6.74,17
Southern Vipers,Western Storm,Brighton,129,115,5,5,6.73,16
Southern Vipers,Western Storm,Brighton,130,116,4,5,6.72,15
Southern Vipers,Western Storm,Brighton,131,117,3,5,6.72,14
Southern Vipers,Western Storm,Brighton,132,118,2,5,6.71,13
Southern Vipers,Western Storm,Brighton,136,119,1,5,6.86,9
Surrey Stars,Southern Vipers,Guildford,0,1,119,10,0.0,141
Surrey Stars,Southern Vipers,Guildford,0,2,118,10,0.0,141
Surrey Stars,Southern Vipers,Guildford,0,3,117,10,0.0,141
Surrey Stars,Southern Vipers,Guildford,0,4,116,10,0.0,141
Surrey Stars,Southern Vipers,Guildford,0,5,115,10,0.0,141
Surrey Stars,Southern Vipers,Guildford,0,6,114,9,0.0,141
Surrey Stars,Southern Vipers,Guildford,0,7,113,9,0.0,141
Surrey Stars,Southern Vipers,Guildford,0,8,112,9,0.0,141
Surrey Stars,Southern Vipers,Guildford,2,9,111,9,1.33,139
Surrey Stars,Southern Vipers,Guildford,3,10,110,9,1.8,138
Surrey Stars,Southern Vipers,Guildford,4,11,109,9,2.18,137
Surrey Stars,Southern Vipers,Guildford,4,12,108,8,2.0,137
Surrey Stars,Southern Vipers,Guildford,5,13,107,8,2.31,136
Surrey Stars,Southern Vipers,Guildford,6,14,106,8,2.57,135
Surrey Stars,Southern Vipers,Guildford,10,13,107,8,4.62,131
Surrey Stars,Southern Vipers,Guildford,11,14,106,8,4.71,130
Surrey Stars,Southern Vipers,Guildford,12,15,105,8,4.8,129
Surrey Stars,Southern Vipers,Guildford,12,16,104,7,4.5,129
Surrey Stars,Southern Vipers,Guildford,16,17,103,7,5.65,125
Surrey Stars,Southern Vipers,Guildford,16,18,102,7,5.33,125
Surrey Stars,Southern Vipers,Guildford,16,19,101,7,5.05,125
Surrey Stars,Southern Vipers,Guildford,17,20,100,7,5.1,124
Surrey Stars,Southern Vipers,Guildford,17,21,99,7,4.86,124
Surrey Stars,Southern Vipers,Guildford,17,22,98,7,4.64,124
Surrey Stars,Southern Vipers,Guildford,18,23,97,7,4.7,123
Surrey Stars,Southern Vipers,Guildford,18,24,96,6,4.5,123
Surrey Stars,Southern Vipers,Guildford,18,25,95,6,4.32,123
Surrey Stars,Southern Vipers,Guildford,19,26,94,6,4.38,122
Surrey Stars,Southern Vipers,Guildford,19,27,93,6,4.22,122
Surrey Stars,Southern Vipers,Guildford,19,28,92,6,4.07,122
Surrey Stars,Southern Vipers,Guildford,19,29,91,6,3.93,122
Surrey Stars,Southern Vipers,Guildford,19,30,90,6,3.8,122
Surrey Stars,Southern Vipers,Guildford,23,31,89,6,4.45,118
Surrey Stars,Southern Vipers,Guildford,23,32,88,6,4.31,118
Surrey Stars,Southern Vipers,Guildford,24,33,87,6,4.36,117
Surrey Stars,Southern Vipers,Guildford,24,34,86,6,4.24,117
Surrey Stars,Southern Vipers,Guildford,25,35,85,6,4.29,116
Surrey Stars,Southern Vipers,Guildford,25,36,84,6,4.17,116
Surrey Stars,Southern Vipers,Guildford,29,37,83,6,4.7,112
Surrey Stars,Southern Vipers,Guildford,33,37,83,6,5.35,108
Surrey Stars,Southern Vipers,Guildford,34,38,82,6,5.37,107
Surrey Stars,Southern Vipers,Guildford,34,39,81,6,5.23,107
Surrey Stars,Southern Vipers,Guildford,35,40,80,6,5.25,106
Surrey Stars,Southern Vipers,Guildford,39,41,79,6,5.71,102
Surrey Stars,Southern Vipers,Guildford,39,42,78,6,5.57,102
Surrey Stars,Southern Vipers,Guildford,40,43,77,6,5.58,101
Surrey Stars,Southern Vipers,Guildford,40,44,76,6,5.45,101
Surrey Stars,Southern Vipers,Guildford,40,45,75,6,5.33,101
Surrey Stars,Southern Vipers,Guildford,40,46,74,6,5.22,101
Surrey Stars,Southern Vipers,Guildford,41,47,73,6,5.23,100
Surrey Stars,Southern Vipers,Guildford,42,48,72,6,5.25,99
Surrey Stars,Southern Vipers,Guildford,44,49,71,6,5.39,97
Surrey Stars,Southern Vipers,Guildford,44,50,70,6,5.28,97
Surrey Stars,Southern Vipers,Guildford,45,51,69,6,5.29,96
Surrey Stars,Southern Vipers,Guildford,45,52,68,6,5.19,96
Surrey Stars,Southern Vipers,Guildford,46,53,67,6,5.21,95
Surrey Stars,Southern Vipers,Guildford,46,54,66,6,5.11,95
Surrey Stars,Southern Vipers,Guildford,47,55,65,6,5.13,94
Surrey Stars,Southern Vipers,Guildford,51,56,64,6,5.46,90
Surrey Stars,Southern Vipers,Guildford,51,57,63,6,5.37,90
Surrey Stars,Southern Vipers,Guildford,51,58,62,6,5.28,90
Surrey Stars,Southern Vipers,Guildford,53,59,61,6,5.39,88
Surrey Stars,Southern Vipers,Guildford,53,60,60,6,5.3,88
Surrey Stars,Southern Vipers,Guildford,54,61,59,6,5.31,87
Surrey Stars,Southern Vipers,Guildford,54,62,58,6,5.23,87
Surrey Stars,Southern Vipers,Guildford,60,63,57,6,5.71,81
Surrey Stars,Southern Vipers,Guildford,61,64,56,6,5.72,80
Surrey Stars,Southern Vipers,Guildford,62,65,55,6,5.72,79
Surrey Stars,Southern Vipers,Guildford,62,66,54,6,5.64,79
Surrey Stars,Southern Vipers,Guildford,63,67,53,6,5.64,78
Surrey Stars,Southern Vipers,Guildford,64,68,52,6,5.65,77
Surrey Stars,Southern Vipers,Guildford,65,69,51,6,5.65,76
Surrey Stars,Southern Vipers,Guildford,66,70,50,6,5.66,75
Surrey Stars,Southern Vipers,Guildford,70,71,49,6,5.92,71
Surrey Stars,Southern Vipers,Guildford,71,72,48,6,5.92,70
Surrey Stars,Southern Vipers,Guildford,72,73,47,6,5.92,69
Surrey Stars,Southern Vipers,Guildford,73,74,46,6,5.92,68
Surrey Stars,Southern Vipers,Guildford,79,75,45,6,6.32,62
Surrey Stars,Southern Vipers,Guildford,79,76,44,6,6.24,62
Surrey Stars,Southern Vipers,Guildford,79,77,43,6,6.16,62
Surrey Stars,Southern Vipers,Guildford,80,78,42,6,6.15,61
Surrey Stars,Southern Vipers,Guildford,80,79,41,6,6.08,61
Surrey Stars,Southern Vipers,Guildford,80,80,40,6,6.0,61
Surrey Stars,Southern Vipers,Guildford,81,81,39,6,6.0,60
Surrey Stars,Southern Vipers,Guildford,81,82,38,5,5.93,60
Surrey Stars,Southern Vipers,Guildford,82,83,37,5,5.93,59
Surrey Stars,Southern Vipers,Guildford,83,84,36,5,5.93,58
Surrey Stars,Southern Vipers,Guildford,84,85,35,5,5.93,57
Surrey Stars,Southern Vipers,Guildford,85,86,34,5,5.93,56
Surrey Stars,Southern Vipers,Guildford,89,87,33,5,6.14,52
Surrey Stars,Southern Vipers,Guildford,93,88,32,5,6.34,48
Surrey Stars,Southern Vipers,Guildford,94,89,31,5,6.34,47
Surrey Stars,Southern Vipers,Guildford,95,90,30,5,6.33,46
Surrey Stars,Southern Vipers,Guildford,96,91,29,5,6.33,45
Surrey Stars,Southern Vipers,Guildford,100,92,28,5,6.52,41
Surrey Stars,Southern Vipers,Guildford,104,93,27,5,6.71,37
Surrey Stars,Southern Vipers,Guildford,105,94,26,5,6.7,36
Surrey Stars,Southern Vipers,Guildford,107,95,25,5,6.76,34
Surrey Stars,Southern Vipers,Guildford,111,96,24,5,6.94,30
Surrey Stars,Southern Vipers,Guildford,112,97,23,5,6.93,29
Surrey Stars,Southern Vipers,Guildford,113,98,22,5,6.92,28
Surrey Stars,Southern Vipers,Guildford,114,99,21,5,6.91,27
Surrey Stars,Southern Vipers,Guildford,118,100,20,5,7.08,23
Surrey Stars,Southern Vipers,Guildford,119,101,19,5,7.07,22
Surrey Stars,Southern Vipers,Guildford,120,102,18,5,7.06,21
Surrey Stars,Southern Vipers,Guildford,124,103,17,5,7.22,17
Surrey Stars,Southern Vipers,Guildford,125,103,17,5,7.28,16
Surrey Stars,Southern Vipers,Guildford,125,104,16,4,7.21,16
Surrey Stars,Southern Vipers,Guildford,129,105,15,4,7.37,12
Surrey Stars,Southern Vipers,Guildford,131,106,14,4,7.42,10
Surrey Stars,Southern Vipers,Guildford,131,107,13,3,7.35,10
