batting_team,bowling_team,city,runs_y,result_first_innings
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Otago,Canterbury,Christchurch,136,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
