batting_team,bowling_team,city,current_score,target_runs,runs_left,balls_left,wickets_left,crr,rrr,result
Canterbury,Otago,Christchurch,14,123,109,100,10,4.2,6.54,0
Canterbury,Otago,Christchurch,14,123,109,99,10,4.0,6.61,0
Canterbury,Otago,Christchurch,14,123,109,98,10,3.82,6.67,0
Canterbury,Otago,Christchurch,17,123,106,97,10,4.43,6.56,0
Canterbury,Otago,Christchurch,17,123,106,96,10,4.25,6.62,0
Canterbury,Otago,Christchurch,18,123,105,95,10,4.32,6.63,0
Canterbury,Otago,Christchurch,22,123,101,94,10,5.08,6.45,0
Canterbury,Otago,Christchurch,22,123,101,93,10,4.89,6.52,0
Canterbury,Otago,Christchurch,22,123,101,92,9,4.71,6.59,0
Canterbury,Otago,Christchurch,22,123,101,91,9,4.55,6.66,0
Canterbury,Otago,Christchurch,23,123,100,90,9,4.6,6.67,0
Canterbury,Otago,Christchurch,26,123,97,89,9,5.03,6.54,0
Canterbury,Otago,Christchurch,26,123,97,89,9,5.03,6.54,0
Canterbury,Otago,Christchurch,26,123,97,88,9,4.88,6.61,0
Canterbury,Otago,Christchurch,27,123,96,87,9,4.91,6.62,0
Canterbury,Otago,Christchurch,27,123,96,86,8,4.76,6.7,0
Canterbury,Otago,Christchurch,27,123,96,85,8,4.63,6.78,0
Canterbury,Otago,Christchurch,27,123,96,84,8,4.5,6.86,0
Canterbury,Otago,Christchurch,28,123,95,83,8,4.54,6.87,0
Canterbury,Otago,Christchurch,29,123,94,82,8,4.58,6.88,0
Canterbury,Otago,Christchurch,30,123,93,81,8,4.62,6.89,0
Canterbury,Otago,Christchurch,30,123,93,80,8,4.5,6.98,0
Canterbury,Otago,Christchurch,30,123,93,79,8,4.39,7.06,0
Canterbury,Otago,Christchurch,31,123,92,78,8,4.43,7.08,0
Canterbury,Otago,Christchurch,31,123,92,77,8,4.33,7.17,0
Canterbury,Otago,Christchurch,32,123,91,76,8,4.36,7.18,0
Canterbury,Otago,Christchurch,33,123,90,75,8,4.4,7.2,0
Canterbury,Otago,Christchurch,35,123,88,74,8,4.57,7.14,0
Canterbury,Otago,Christchurch,36,123,87,73,8,4.6,7.15,0
Canterbury,Otago,Christchurch,36,123,87,72,8,4.5,7.25,0
Canterbury,Otago,Christchurch,37,123,86,71,8,4.53,7.27,0
Canterbury,Otago,Christchurch,37,123,86,70,8,4.44,7.37,0
Canterbury,Otago,Christchurch,37,123,86,69,7,4.35,7.48,0
Canterbury,Otago,Christchurch,38,123,85,68,7,4.38,7.5,0
Canterbury,Otago,Christchurch,38,123,85,67,7,4.3,7.61,0
Canterbury,Otago,Christchurch,38,123,85,66,7,4.22,7.73,0
Canterbury,Otago,Christchurch,38,123,85,65,7,4.15,7.85,0
Canterbury,Otago,Christchurch,38,123,85,64,7,4.07,7.97,0
Canterbury,Otago,Christchurch,39,123,84,63,7,4.11,8.0,0
Canterbury,Otago,Christchurch,40,123,83,62,7,4.14,8.03,0
Canterbury,Otago,Christchurch,41,123,82,61,7,4.17,8.07,0
Canterbury,Otago,Christchurch,42,123,81,60,7,4.2,8.1,0
Canterbury,Otago,Christchurch,42,123,81,59,7,4.13,8.24,0
Canterbury,Otago,Christchurch,43,123,80,58,7,4.16,8.28,0
Canterbury,Otago,Christchurch,43,123,80,57,7,4.1,8.42,0
Canterbury,Otago,Christchurch,44,123,79,56,7,4.12,8.46,0
Canterbury,Otago,Christchurch,46,123,77,55,7,4.25,8.4,0
Canterbury,Otago,Christchurch,46,123,77,54,7,4.18,8.56,0
Canterbury,Otago,Christchurch,46,123,77,53,7,4.12,8.72,0
Canterbury,Otago,Christchurch,46,123,77,52,7,4.06,8.88,0
Canterbury,Otago,Christchurch,46,123,77,51,7,4.0,9.06,0
Canterbury,Otago,Christchurch,46,123,77,50,7,3.94,9.24,0
Canterbury,Otago,Christchurch,46,123,77,49,7,3.89,9.43,0
Canterbury,Otago,Christchurch,47,123,76,48,7,3.92,9.5,0
Canterbury,Otago,Christchurch,48,123,75,47,7,3.95,9.57,0
Canterbury,Otago,Christchurch,48,123,75,46,7,3.89,9.78,0
Canterbury,Otago,Christchurch,48,123,75,45,7,3.84,10.0,0
Canterbury,Otago,Christchurch,49,123,74,44,7,3.87,10.09,0
Canterbury,Otago,Christchurch,50,123,73,43,7,3.9,10.19,0
Canterbury,Otago,Christchurch,51,123,72,42,7,3.92,10.29,0
Canterbury,Otago,Christchurch,52,123,71,41,7,3.95,10.39,0
Canterbury,Otago,Christchurch,52,123,71,40,7,3.9,10.65,0
Canterbury,Otago,Christchurch,52,123,71,39,7,3.85,10.92,0
Canterbury,Otago,Christchurch,53,123,70,38,7,3.88,11.05,0
Canterbury,Otago,Christchurch,54,123,69,37,7,3.9,11.19,0
Canterbury,Otago,Christchurch,54,123,69,36,7,3.86,11.5,0
Canterbury,Otago,Christchurch,54,123,69,35,6,3.81,11.83,0
Canterbury,Otago,Christchurch,56,123,67,35,6,3.95,11.49,0
Canterbury,Otago,Christchurch,56,123,67,34,6,3.91,11.82,0
Canterbury,Otago,Christchurch,57,123,66,33,5,3.93,12.0,0
Canterbury,Otago,Christchurch,61,123,62,32,5,4.16,11.62,0
Canterbury,Otago,Christchurch,63,123,60,31,5,4.25,11.61,0
Canterbury,Otago,Christchurch,64,123,59,30,5,4.27,11.8,0
Canterbury,Otago,Christchurch,64,123,59,29,5,4.22,12.21,0
Canterbury,Otago,Christchurch,65,123,58,29,5,4.29,12.0,0
Canterbury,Otago,Christchurch,65,123,58,28,4,4.24,12.43,0
Canterbury,Otago,Christchurch,65,123,58,27,4,4.19,12.89,0
Canterbury,Otago,Christchurch,66,123,57,26,4,4.21,13.15,0
Canterbury,Otago,Christchurch,67,123,56,25,4,4.23,13.44,0
Canterbury,Otago,Christchurch,73,123,50,24,4,4.56,12.5,0
Canterbury,Otago,Christchurch,74,123,49,23,4,4.58,12.78,0
Canterbury,Otago,Christchurch,75,123,48,22,4,4.59,13.09,0
Canterbury,Otago,Christchurch,75,123,48,21,4,4.55,13.71,0
Canterbury,Otago,Christchurch,75,123,48,20,4,4.5,14.4,0
Canterbury,Otago,Christchurch,76,123,47,19,4,4.51,14.84,0
Canterbury,Otago,Christchurch,77,123,46,18,4,4.53,15.33,0
Canterbury,Otago,Christchurch,78,123,45,17,4,4.54,15.88,0
Canterbury,Otago,Christchurch,79,123,44,16,4,4.56,16.5,0
Canterbury,Otago,Christchurch,83,123,40,15,4,4.74,16.0,0
Canterbury,Otago,Christchurch,83,123,40,14,3,4.7,17.14,0
Canterbury,Otago,Christchurch,84,123,39,13,3,4.71,18.0,0
Canterbury,Otago,Christchurch,84,123,39,12,2,4.67,19.5,0
Canterbury,Otago,Christchurch,85,123,38,11,2,4.68,20.73,0
Canterbury,Otago,Christchurch,85,123,38,10,2,4.64,22.8,0
Canterbury,Otago,Christchurch,86,123,37,9,2,4.65,24.67,0
Canterbury,Otago,Christchurch,87,123,36,8,2,4.66,27.0,0
Canterbury,Otago,Christchurch,88,123,35,7,1,4.67,30.0,0
Canterbury,Otago,Christchurch,88,123,35,6,1,4.63,35.0,0
Canterbury,Otago,Christchurch,89,123,34,5,1,4.64,40.8,0
Canterbury,Otago,Christchurch,90,123,33,4,1,4.66,49.5,0
Canterbury,Otago,Christchurch,91,123,32,3,1,4.67,64.0,0
Canterbury,Otago,Christchurch,91,123,32,2,0,4.63,96.0,0
Auckland,Otago,Auckland,0,121,121,119,10,0.0,6.1,1
Auckland,Otago,Auckland,0,121,121,118,10,0.0,6.15,1
Auckland,Otago,Auckland,1,121,120,117,10,2.0,6.15,1
Auckland,Otago,Auckland,1,121,120,116,10,1.5,6.21,1
Auckland,Otago,Auckland,5,121,116,115,10,6.0,6.05,1
Auckland,Otago,Auckland,9,121,112,114,10,9.0,5.89,1
Auckland,Otago,Auckland,13,121,108,113,10,11.14,5.73,1
Auckland,Otago,Auckland,17,121,104,112,10,12.75,5.57,1
Auckland,Otago,Auckland,19,121,102,111,10,12.67,5.51,1
Auckland,Otago,Auckland,19,121,102,110,10,11.4,5.56,1
Auckland,Otago,Auckland,20,121,101,109,10,10.91,5.56,1
Auckland,Otago,Auckland,21,121,100,108,10,10.5,5.56,1
Auckland,Otago,Auckland,21,121,100,107,10,9.69,5.61,1
Auckland,Otago,Auckland,25,121,96,107,10,11.54,5.38,1
Auckland,Otago,Auckland,32,121,89,106,10,13.71,5.04,1
Auckland,Otago,Auckland,34,121,87,105,10,13.6,4.97,1
Auckland,Otago,Auckland,35,121,86,104,10,13.12,4.96,1
Auckland,Otago,Auckland,35,121,86,103,10,12.35,5.01,1
Auckland,Otago,Auckland,35,121,86,102,10,11.67,5.06,1
Auckland,Otago,Auckland,37,121,84,101,10,11.68,4.99,1
Auckland,Otago,Auckland,38,121,83,100,10,11.4,4.98,1
Auckland,Otago,Auckland,39,121,82,99,10,11.14,4.97,1
Auckland,Otago,Auckland,40,121,81,107,10,18.46,4.54,1
Auckland,Otago,Auckland,41,121,80,101,10,12.95,4.75,1
Auckland,Otago,Auckland,41,121,80,100,10,12.3,4.8,1
Auckland,Otago,Auckland,41,121,80,99,10,11.71,4.85,1
Auckland,Otago,Auckland,41,121,80,98,10,11.18,4.9,1
Auckland,Otago,Auckland,42,121,79,97,10,10.96,4.89,1
Auckland,Otago,Auckland,43,121,78,96,10,10.75,4.88,1
Auckland,Otago,Auckland,47,121,74,95,10,11.28,4.67,1
Auckland,Otago,Auckland,50,121,71,95,10,12.0,4.48,1
Auckland,Otago,Auckland,54,121,67,94,10,12.46,4.28,1
Auckland,Otago,Auckland,55,121,66,93,10,12.22,4.26,1
Auckland,Otago,Auckland,56,121,65,92,10,12.0,4.24,1
Auckland,Otago,Auckland,56,121,65,91,10,11.59,4.29,1
Auckland,Otago,Auckland,60,121,61,90,10,12.0,4.07,1
Auckland,Otago,Auckland,60,121,61,89,10,11.61,4.11,1
Auckland,Otago,Auckland,64,121,57,88,10,12.0,3.89,1
Auckland,Otago,Auckland,65,121,56,87,10,11.82,3.86,1
Auckland,Otago,Auckland,65,121,56,86,10,11.47,3.91,1
Auckland,Otago,Auckland,66,121,55,85,10,11.31,3.88,1
Auckland,Otago,Auckland,66,121,55,84,10,11.0,3.93,1
Auckland,Otago,Auckland,66,121,55,83,10,10.7,3.98,1
Auckland,Otago,Auckland,67,121,54,82,10,10.58,3.95,1
Auckland,Otago,Auckland,67,121,54,81,10,10.31,4.0,1
Auckland,Otago,Auckland,69,121,52,80,10,10.35,3.9,1
Auckland,Otago,Auckland,70,121,51,79,10,10.24,3.87,1
Auckland,Otago,Auckland,71,121,50,78,10,10.14,3.85,1
Auckland,Otago,Auckland,71,121,50,77,10,9.91,3.9,1
Auckland,Otago,Auckland,71,121,50,76,10,9.68,3.95,1
Auckland,Otago,Auckland,73,121,48,75,10,9.73,3.84,1
Auckland,Otago,Auckland,74,121,47,74,10,9.65,3.81,1
Auckland,Otago,Auckland,78,121,43,73,10,9.96,3.53,1
Auckland,Otago,Auckland,79,121,42,72,10,9.88,3.5,1
Auckland,Otago,Auckland,79,121,42,71,10,9.67,3.55,1
Auckland,Otago,Auckland,81,121,40,70,10,9.72,3.43,1
Auckland,Otago,Auckland,82,121,39,69,10,9.65,3.39,1
Auckland,Otago,Auckland,83,121,38,68,10,9.58,3.35,1
Auckland,Otago,Auckland,84,121,37,67,10,9.51,3.31,1
Auckland,Otago,Auckland,84,121,37,66,10,9.33,3.36,1
Auckland,Otago,Auckland,85,121,36,65,10,9.27,3.32,1
Auckland,Otago,Auckland,85,121,36,65,10,9.27,3.32,1
Auckland,Otago,Auckland,87,121,34,64,10,9.32,3.19,1
Auckland,Otago,Auckland,88,121,33,63,10,9.26,3.14,1
Auckland,Otago,Auckland,88,121,33,62,10,9.1,3.19,1
Auckland,Otago,Auckland,90,121,31,61,10,9.15,3.05,1
Auckland,Otago,Auckland,90,121,31,60,10,9.0,3.1,1
Auckland,Otago,Auckland,92,121,29,59,10,9.05,2.95,1
Auckland,Otago,Auckland,94,121,27,58,10,9.1,2.79,1
Auckland,Otago,Auckland,94,121,27,57,10,8.95,2.84,1
Auckland,Otago,Auckland,94,121,27,56,9,8.81,2.89,1
Auckland,Otago,Auckland,96,121,25,55,9,8.86,2.73,1
Auckland,Otago,Auckland,97,121,24,54,9,8.82,2.67,1
Auckland,Otago,Auckland,98,121,23,53,9,8.78,2.6,1
Auckland,Otago,Auckland,98,121,23,52,9,8.65,2.65,1
Auckland,Otago,Auckland,98,121,23,51,9,8.52,2.71,1
Auckland,Otago,Auckland,98,121,23,50,9,8.4,2.76,1
Auckland,Otago,Auckland,98,121,23,49,9,8.28,2.82,1
Auckland,Otago,Auckland,98,121,23,48,8,8.17,2.88,1
Auckland,Otago,Auckland,98,121,23,47,8,8.05,2.94,1
Auckland,Otago,Auckland,98,121,23,46,8,7.95,3.0,1
Auckland,Otago,Auckland,99,121,22,45,8,7.92,2.93,1
Auckland,Otago,Auckland,99,121,22,44,7,7.82,3.0,1
Auckland,Otago,Auckland,100,121,21,43,7,7.79,2.93,1
Auckland,Otago,Auckland,100,121,21,42,7,7.69,3.0,1
Auckland,Otago,Auckland,100,121,21,41,7,7.59,3.07,1
Auckland,Otago,Auckland,100,121,21,40,7,7.5,3.15,1
Auckland,Otago,Auckland,100,121,21,39,7,7.41,3.23,1
Auckland,Otago,Auckland,104,121,17,38,7,7.61,2.68,1
Auckland,Otago,Auckland,108,121,13,37,7,7.81,2.11,1
Auckland,Otago,Auckland,108,121,13,36,7,7.71,2.17,1
Auckland,Otago,Auckland,108,121,13,35,7,7.62,2.23,1
Auckland,Otago,Auckland,109,121,12,34,7,7.6,2.12,1
Auckland,Otago,Auckland,113,121,8,33,7,7.79,1.45,1
Auckland,Otago,Auckland,113,121,8,32,6,7.7,1.5,1
Auckland,Otago,Auckland,114,121,7,31,6,7.69,1.35,1
Auckland,Otago,Auckland,115,121,6,30,6,7.67,1.2,1
Auckland,Otago,Auckland,115,121,6,29,6,7.58,1.24,1
Auckland,Otago,Auckland,115,121,6,29,6,7.58,1.24,1
Auckland,Otago,Auckland,115,121,6,28,6,7.5,1.29,1
Auckland,Otago,Auckland,117,121,4,27,6,7.55,0.89,1
Auckland,Otago,Auckland,117,121,4,26,6,7.47,0.92,1
Auckland,Otago,Auckland,120,121,1,25,6,7.58,0.24,1
Auckland,Otago,Auckland,120,121,1,24,5,7.5,0.25,1
Auckland,Otago,Auckland,120,121,1,23,5,7.42,0.26,1
Auckland,Otago,Auckland,120,121,1,22,5,7.35,0.27,1
Auckland,Otago,Auckland,121,121,0,21,5,7.33,0.0,1
Auckland,Wellington,Wellington,1,82,81,119,10,6.0,4.08,0
Auckland,Wellington,Wellington,1,82,81,118,10,3.0,4.12,0
Auckland,Wellington,Wellington,2,82,80,117,10,4.0,4.1,0
Auckland,Wellington,Wellington,4,82,78,116,10,6.0,4.03,0
Auckland,Wellington,Wellington,5,82,77,115,10,6.0,4.02,0
Auckland,Wellington,Wellington,5,82,77,114,10,5.0,4.05,0
Auckland,Wellington,Wellington,5,82,77,113,10,4.29,4.09,0
Auckland,Wellington,Wellington,5,82,77,112,10,3.75,4.12,0
Auckland,Wellington,Wellington,5,82,77,111,9,3.33,4.16,0
Auckland,Wellington,Wellington,6,82,76,110,9,3.6,4.15,0
Auckland,Wellington,Wellington,9,82,73,109,9,4.91,4.02,0
Auckland,Wellington,Wellington,10,82,72,108,9,5.0,4.0,0
Auckland,Wellington,Wellington,14,82,68,107,9,6.46,3.81,0
Auckland,Wellington,Wellington,15,82,67,106,9,6.43,3.79,0
Auckland,Wellington,Wellington,15,82,67,105,8,6.0,3.83,0
Auckland,Wellington,Wellington,16,82,66,104,8,6.0,3.81,0
Auckland,Wellington,Wellington,17,82,65,103,8,6.0,3.79,0
Auckland,Wellington,Wellington,21,82,61,102,8,7.0,3.59,0
Auckland,Wellington,Wellington,22,82,60,101,8,6.95,3.56,0
Auckland,Wellington,Wellington,22,82,60,100,7,6.6,3.6,0
Auckland,Wellington,Wellington,23,82,59,99,7,6.57,3.58,0
Auckland,Wellington,Wellington,24,82,58,98,7,6.55,3.55,0
Auckland,Wellington,Wellington,28,82,54,97,7,7.3,3.34,0
Auckland,Wellington,Wellington,32,82,50,96,7,8.0,3.12,0
Auckland,Wellington,Wellington,33,82,49,95,7,7.92,3.09,0
Auckland,Wellington,Wellington,34,82,48,94,7,7.85,3.06,0
Auckland,Wellington,Wellington,34,82,48,93,7,7.56,3.1,0
Auckland,Wellington,Wellington,35,82,47,92,7,7.5,3.07,0
Auckland,Wellington,Wellington,36,82,46,91,7,7.45,3.03,0
Auckland,Wellington,Wellington,37,82,45,90,7,7.4,3.0,0
Auckland,Wellington,Wellington,38,82,44,89,7,7.35,2.97,0
Auckland,Wellington,Wellington,38,82,44,88,6,7.12,3.0,0
Auckland,Wellington,Wellington,39,82,43,87,6,7.09,2.97,0
Auckland,Wellington,Wellington,40,82,42,86,6,7.06,2.93,0
Auckland,Wellington,Wellington,41,82,41,85,6,7.03,2.89,0
Auckland,Wellington,Wellington,41,82,41,84,5,6.83,2.93,0
Auckland,Wellington,Wellington,41,82,41,83,5,6.65,2.96,0
Auckland,Wellington,Wellington,42,82,40,82,5,6.63,2.93,0
Auckland,Wellington,Wellington,43,82,39,81,5,6.62,2.89,0
Auckland,Wellington,Wellington,44,82,38,80,5,6.6,2.85,0
Auckland,Wellington,Wellington,45,82,37,79,5,6.59,2.81,0
Auckland,Wellington,Wellington,45,82,37,78,5,6.43,2.85,0
Wellington,Auckland,Wellington,0,93,93,119,10,0.0,4.69,1
Wellington,Auckland,Wellington,0,93,93,118,10,0.0,4.73,1
Wellington,Auckland,Wellington,0,93,93,117,10,0.0,4.77,1
Wellington,Auckland,Wellington,1,93,92,116,10,1.5,4.76,1
Wellington,Auckland,Wellington,1,93,92,115,10,1.2,4.8,1
Wellington,Auckland,Wellington,1,93,92,114,10,1.0,4.84,1
Wellington,Auckland,Wellington,1,93,92,113,10,0.86,4.88,1
Wellington,Auckland,Wellington,1,93,92,112,10,0.75,4.93,1
Wellington,Auckland,Wellington,4,93,89,111,10,2.67,4.81,1
Wellington,Auckland,Wellington,8,93,85,110,10,4.8,4.64,1
Wellington,Auckland,Wellington,8,93,85,109,10,4.36,4.68,1
Wellington,Auckland,Wellington,8,93,85,108,10,4.0,4.72,1
Wellington,Auckland,Wellington,8,93,85,107,10,3.69,4.77,1
Wellington,Auckland,Wellington,8,93,85,106,9,3.43,4.81,1
Wellington,Auckland,Wellington,10,93,83,105,9,4.0,4.74,1
Wellington,Auckland,Wellington,14,93,79,104,9,5.25,4.56,1
Wellington,Auckland,Wellington,14,93,79,103,9,4.94,4.6,1
Wellington,Auckland,Wellington,14,93,79,102,9,4.67,4.65,1
Wellington,Auckland,Wellington,14,93,79,101,9,4.42,4.69,1
Wellington,Auckland,Wellington,16,93,77,100,9,4.8,4.62,1
Wellington,Auckland,Wellington,16,93,77,99,9,4.57,4.67,1
Wellington,Auckland,Wellington,16,93,77,98,9,4.36,4.71,1
Wellington,Auckland,Wellington,16,93,77,97,9,4.17,4.76,1
Wellington,Auckland,Wellington,16,93,77,96,9,4.0,4.81,1
Wellington,Auckland,Wellington,17,93,76,95,9,4.08,4.8,1
Wellington,Auckland,Wellington,17,93,76,94,9,3.92,4.85,1
Wellington,Auckland,Wellington,18,93,75,93,9,4.0,4.84,1
Wellington,Auckland,Wellington,19,93,74,92,9,4.07,4.83,1
Wellington,Auckland,Wellington,23,93,70,91,9,4.76,4.62,1
Wellington,Auckland,Wellington,27,93,66,90,9,5.4,4.4,1
Wellington,Auckland,Wellington,27,93,66,89,9,5.23,4.45,1
Wellington,Auckland,Wellington,33,93,60,88,9,6.19,4.09,1
Wellington,Auckland,Wellington,34,93,59,87,9,6.18,4.07,1
Wellington,Auckland,Wellington,38,93,55,86,9,6.71,3.84,1
Wellington,Auckland,Wellington,42,93,51,85,9,7.2,3.6,1
Wellington,Auckland,Wellington,46,93,47,84,9,7.67,3.36,1
Wellington,Auckland,Wellington,48,93,45,83,9,7.78,3.25,1
Wellington,Auckland,Wellington,48,93,45,82,9,7.58,3.29,1
Wellington,Auckland,Wellington,49,93,44,81,9,7.54,3.26,1
Wellington,Auckland,Wellington,51,93,42,80,9,7.65,3.15,1
Wellington,Auckland,Wellington,51,93,42,79,9,7.46,3.19,1
Wellington,Auckland,Wellington,52,93,41,78,9,7.43,3.15,1
Wellington,Auckland,Wellington,53,93,40,77,9,7.4,3.12,1
Wellington,Auckland,Wellington,53,93,40,76,9,7.23,3.16,1
Wellington,Auckland,Wellington,53,93,40,75,9,7.07,3.2,1
Wellington,Auckland,Wellington,53,93,40,74,9,6.91,3.24,1
Wellington,Auckland,Wellington,54,93,39,73,9,6.89,3.21,1
Wellington,Auckland,Wellington,54,93,39,72,9,6.75,3.25,1
Wellington,Auckland,Wellington,58,93,35,71,9,7.1,2.96,1
Wellington,Auckland,Wellington,58,93,35,71,9,7.1,2.96,1
Wellington,Auckland,Wellington,58,93,35,70,9,6.96,3.0,1
Wellington,Auckland,Wellington,62,93,31,69,9,7.29,2.7,1
Wellington,Auckland,Wellington,66,93,27,68,9,7.62,2.38,1
Wellington,Auckland,Wellington,70,93,23,67,9,7.92,2.06,1
Wellington,Auckland,Wellington,70,93,23,66,9,7.78,2.09,1
Wellington,Auckland,Wellington,71,93,22,65,9,7.75,2.03,1
Wellington,Auckland,Wellington,75,93,18,64,9,8.04,1.69,1
Wellington,Auckland,Wellington,77,93,16,63,9,8.11,1.52,1
Wellington,Auckland,Wellington,81,93,12,62,9,8.38,1.16,1
Wellington,Auckland,Wellington,82,93,11,61,9,8.34,1.08,1
Wellington,Auckland,Wellington,86,93,7,60,9,8.6,0.7,1
Wellington,Auckland,Wellington,90,93,3,59,9,8.85,0.31,1
Wellington,Auckland,Wellington,90,93,3,58,9,8.71,0.31,1
Wellington,Auckland,Wellington,90,93,3,57,9,8.57,0.32,1
Wellington,Auckland,Wellington,94,93,-1,56,9,8.81,-0.11,1
Wellington,Central Districts,Napier,0,89,89,119,10,0.0,4.49,1
Wellington,Central Districts,Napier,0,89,89,118,10,0.0,4.53,1
Wellington,Central Districts,Napier,0,89,89,117,10,0.0,4.56,1
Wellington,Central Districts,Napier,4,89,85,116,10,6.0,4.4,1
Wellington,Central Districts,Napier,4,89,85,115,10,4.8,4.43,1
Wellington,Central Districts,Napier,4,89,85,114,10,4.0,4.47,1
Wellington,Central Districts,Napier,5,89,84,113,10,4.29,4.46,1
Wellington,Central Districts,Napier,5,89,84,112,10,3.75,4.5,1
Wellington,Central Districts,Napier,5,89,84,111,10,3.33,4.54,1
Wellington,Central Districts,Napier,5,89,84,110,10,3.0,4.58,1
Wellington,Central Districts,Napier,5,89,84,109,10,2.73,4.62,1
Wellington,Central Districts,Napier,5,89,84,108,10,2.5,4.67,1
Wellington,Central Districts,Napier,7,89,82,107,10,3.23,4.6,1
Wellington,Central Districts,Napier,7,89,82,106,10,3.0,4.64,1
Wellington,Central Districts,Napier,7,89,82,105,10,2.8,4.69,1
Wellington,Central Districts,Napier,8,89,81,104,10,3.0,4.67,1
Wellington,Central Districts,Napier,8,89,81,103,10,2.82,4.72,1
Wellington,Central Districts,Napier,9,89,80,102,10,3.0,4.71,1
Wellington,Central Districts,Napier,10,89,79,101,10,3.16,4.69,1
Wellington,Central Districts,Napier,11,89,78,100,10,3.3,4.68,1
Wellington,Central Districts,Napier,11,89,78,99,10,3.14,4.73,1
Wellington,Central Districts,Napier,15,89,74,98,10,4.09,4.53,1
Wellington,Central Districts,Napier,17,89,72,97,10,4.43,4.45,1
Wellington,Central Districts,Napier,18,89,71,96,10,4.5,4.44,1
Wellington,Central Districts,Napier,24,89,65,95,10,5.76,4.11,1
Wellington,Central Districts,Napier,24,89,65,94,10,5.54,4.15,1
Wellington,Central Districts,Napier,25,89,64,93,10,5.56,4.13,1
Wellington,Central Districts,Napier,27,89,62,92,10,5.79,4.04,1
Wellington,Central Districts,Napier,28,89,61,91,10,5.79,4.02,1
Wellington,Central Districts,Napier,28,89,61,90,10,5.6,4.07,1
Wellington,Central Districts,Napier,29,89,60,89,10,5.61,4.04,1
Wellington,Central Districts,Napier,30,89,59,88,10,5.62,4.02,1
Wellington,Central Districts,Napier,30,89,59,87,10,5.45,4.07,1
Wellington,Central Districts,Napier,31,89,58,86,10,5.47,4.05,1
Wellington,Central Districts,Napier,35,89,54,85,10,6.0,3.81,1
Wellington,Central Districts,Napier,35,89,54,84,10,5.83,3.86,1
Wellington,Central Districts,Napier,35,89,54,83,10,5.68,3.9,1
Wellington,Central Districts,Napier,35,89,54,82,10,5.53,3.95,1
Wellington,Central Districts,Napier,36,89,53,81,10,5.54,3.93,1
Wellington,Central Districts,Napier,37,89,52,80,10,5.55,3.9,1
Wellington,Central Districts,Napier,38,89,51,79,10,5.56,3.87,1
Wellington,Central Districts,Napier,39,89,50,78,10,5.57,3.85,1
Wellington,Central Districts,Napier,39,89,50,77,10,5.44,3.9,1
Wellington,Central Districts,Napier,39,89,50,76,10,5.32,3.95,1
Wellington,Central Districts,Napier,40,89,49,75,10,5.33,3.92,1
Wellington,Central Districts,Napier,41,89,48,74,10,5.35,3.89,1
Wellington,Central Districts,Napier,42,89,47,73,10,5.36,3.86,1
Wellington,Central Districts,Napier,42,89,47,72,10,5.25,3.92,1
Wellington,Central Districts,Napier,44,89,45,71,10,5.39,3.8,1
Wellington,Central Districts,Napier,45,89,44,70,10,5.4,3.77,1
Wellington,Central Districts,Napier,46,89,43,69,10,5.41,3.74,1
Wellington,Central Districts,Napier,48,89,41,68,10,5.54,3.62,1
Wellington,Central Districts,Napier,49,89,40,67,10,5.55,3.58,1
Wellington,Central Districts,Napier,51,89,38,66,10,5.67,3.45,1
Wellington,Central Districts,Napier,51,89,38,65,10,5.56,3.51,1
Wellington,Central Districts,Napier,52,89,37,64,10,5.57,3.47,1
Wellington,Central Districts,Napier,53,89,36,63,10,5.58,3.43,1
Wellington,Central Districts,Napier,53,89,36,62,10,5.48,3.48,1
Wellington,Central Districts,Napier,59,89,30,61,10,6.0,2.95,1
Wellington,Central Districts,Napier,60,89,29,60,10,6.0,2.9,1
Wellington,Central Districts,Napier,62,89,27,59,10,6.1,2.75,1
Wellington,Central Districts,Napier,62,89,27,58,9,6.0,2.79,1
Wellington,Central Districts,Napier,63,89,26,57,9,6.0,2.74,1
Wellington,Central Districts,Napier,65,89,24,56,9,6.09,2.57,1
Wellington,Central Districts,Napier,66,89,23,55,9,6.09,2.51,1
Wellington,Central Districts,Napier,67,89,22,54,9,6.09,2.44,1
Wellington,Central Districts,Napier,67,89,22,53,9,6.0,2.49,1
Wellington,Central Districts,Napier,68,89,21,53,9,6.09,2.38,1
Wellington,Central Districts,Napier,69,89,20,52,9,6.09,2.31,1
Wellington,Central Districts,Napier,69,89,20,51,9,6.0,2.35,1
Wellington,Central Districts,Napier,73,89,16,50,9,6.26,1.92,1
Wellington,Central Districts,Napier,76,89,13,49,9,6.42,1.59,1
Wellington,Central Districts,Napier,77,89,12,48,9,6.42,1.5,1
Wellington,Central Districts,Napier,78,89,11,47,9,6.41,1.4,1
Wellington,Central Districts,Napier,78,89,11,47,9,6.41,1.4,1
Wellington,Central Districts,Napier,79,89,10,46,9,6.41,1.3,1
Wellington,Central Districts,Napier,80,89,9,45,9,6.4,1.2,1
Wellington,Central Districts,Napier,82,89,7,44,9,6.47,0.95,1
Wellington,Central Districts,Napier,84,89,5,43,9,6.55,0.7,1
Wellington,Central Districts,Napier,88,89,1,42,9,6.77,0.14,1
Wellington,Central Districts,Napier,89,89,0,41,9,6.76,0.0,1
Central Districts,Northern Districts,New Plymouth,1,162,161,119,10,6.0,8.12,0
