batting_team,bowling_team,city,runs_y,result_first_innings
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
